Date,AAPL,AMZN,BA,CAT,CVX,DUK,F,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,V,WMT,XOM
2015-03-30,28.12574005126953,18.72949981689453,134.38092041015625,61.89433288574219,67.32225036621094,48.647605895996094,9.064050674438477,27.86481475830078,75.77027130126953,45.5770263671875,29.071706771850586,35.1629753112793,0.5171765089035034,21.06232261657715,61.27302551269531,60.90060043334961,22.488048553466797,53.82691955566406
2015-03-31,27.69396209716797,18.604999542236328,132.0752410888672,60.875030517578125,66.11310577392578,49.21162414550781,9.05283260345459,27.545019149780273,75.0614242553711,45.292911529541016,29.100419998168945,34.90543746948242,0.5041691064834595,20.935937881469727,60.695255279541016,60.668724060058594,22.41175651550293,53.4309196472168
2015-04-01,27.65389633178711,18.51300048828125,130.80799865722656,60.5783805847168,65.9934310913086,49.24365234375,8.923828125,27.286304473876953,73.97952270507812,45.119808197021484,29.19370460510254,34.95694351196289,0.5060958862304688,20.65911865234375,60.97671890258789,60.45537567138672,21.992124557495117,53.09148406982422
2015-04-02,27.892045974731445,18.612499237060547,131.37124633789062,61.034767150878906,66.30204010009766,49.333396911621094,8.991133689880371,26.880104064941406,74.3451156616211,45.548805236816406,29.19370460510254,34.58781051635742,0.5073004961013794,20.689210891723633,61.058223724365234,60.55744171142578,21.997570037841797,52.99091339111328
2015-04-06,28.343856811523438,18.851999282836914,132.82325744628906,61.98558044433594,67.33484649658203,50.14738464355469,8.974308013916016,27.011199951171875,73.98700714111328,45.511173248291016,29.54535484313965,35.66947555541992,0.5219942331314087,20.74938201904297,61.51007080078125,60.47395324707031,22.06842041015625,53.51261520385742
2015-04-07,28.045616149902344,18.720500946044922,134.0465087890625,61.262969970703125,68.3550796508789,49.76923370361328,8.918216705322266,27.05638885498047,74.68834686279297,45.797176361083984,29.430524826049805,35.652305603027344,0.5265710353851318,20.78549575805664,61.0285758972168,61.03046417236328,21.934907913208008,53.902366638183594
2015-04-08,27.954360961914062,19.059999465942383,134.9617462158203,61.1869010925293,67.17108917236328,49.54490661621094,8.963088989257812,27.2540225982666,74.73311614990234,45.94769287109375,29.344406127929688,35.557884216308594,0.5304251909255981,20.845680236816406,61.3100700378418,61.67972946166992,22.07931900024414,52.84003829956055
2015-04-09,28.168033599853516,19.177000045776367,135.0145263671875,61.36946487426758,67.35372924804688,49.35903549194336,8.946266174316406,27.21330451965332,75.60608673095703,46.2637939453125,29.45924186706543,35.60939025878906,0.5427101254463196,21.080366134643555,61.39892578125,61.62407684326172,22.02754783630371,53.21091079711914
2015-04-10,28.288211822509766,19.13249969482422,135.85939025878906,62.82992935180664,67.32855987548828,49.89100646972656,8.991133689880371,27.239126205444336,76.15079498291016,46.436893463134766,29.337238311767578,35.81542205810547,0.5482505559921265,21.327102661132812,61.739662170410156,61.531307220458984,21.97577667236328,53.78292465209961
2015-04-13,28.23257064819336,19.118000030517578,134.8561248779297,62.480037689208984,67.07034301757812,49.500057220458984,8.901390075683594,27.24409294128418,75.02411651611328,46.71537399291992,29.20806312561035,35.849761962890625,0.5431919693946838,21.11648178100586,61.79894256591797,60.854244232177734,21.877681732177734,53.64463424682617
2015-04-14,28.11016082763672,19.25550079345703,134.8297576904297,63.134193420410156,68.54398345947266,49.73078155517578,8.957481384277344,26.80413055419922,75.001708984375,47.445411682128906,29.071706771850586,35.75532150268555,0.5386152267456055,21.080366134643555,61.92486572265625,60.7800178527832,21.83953857421875,54.455528259277344
2015-04-15,28.216991424560547,19.172500610351562,134.14332580566406,64.77719116210938,69.5327377319336,50.00638198852539,9.013567924499512,26.866695404052734,75.0614242553711,48.32599639892578,28.99277114868164,36.27898025512695,0.5451189875602722,21.188692092895508,61.85820007324219,60.91914749145508,21.727815628051758,55.36700439453125
2015-04-16,28.081226348876953,19.302000045776367,133.73849487304688,64.6851577758789,69.37528991699219,49.55129623413086,8.940652847290039,26.989849090576172,74.45701599121094,48.024932861328125,29.13629913330078,36.19315719604492,0.5417466163635254,21.176651000976562,61.850799560546875,60.891334533691406,21.591577529907227,55.14698791503906
2015-04-17,27.765182495117188,18.777999877929688,131.65280151367188,63.8721809387207,68.71401977539062,49.55129623413086,8.839693069458008,26.45454216003418,74.30034637451172,47.294898986816406,28.92100715637207,35.72956466674805,0.5347610116004944,21.08638572692871,61.13228225708008,59.843238830566406,21.22100067138672,54.64410400390625
2015-04-20,28.39949607849121,19.475500106811523,134.35450744628906,64.88455200195312,69.4571762084961,50.38453674316406,8.923828125,27.04000473022461,74.77041625976562,47.59593963623047,29.17935562133789,36.837005615234375,0.5321115851402283,21.068336486816406,61.38414001464844,60.02875518798828,21.291845321655273,54.83896255493164
2015-04-21,28.245927810668945,19.55900001525879,134.93533325195312,64.363037109375,69.10449981689453,50.03842544555664,8.873348236083984,26.960052490234375,74.83757781982422,46.895999908447266,29.265485763549805,36.60521697998047,0.5313886404037476,20.99612045288086,61.5396842956543,60.61307907104492,21.261865615844727,54.612667083740234
2015-04-22,28.626514434814453,19.489999771118164,133.05206298828125,65.09162902832031,68.95967102050781,50.185848236083984,8.923828125,27.27090835571289,74.9345703125,47.37015151977539,29.64581871032715,36.90568923950195,0.5374106764793396,21.02019691467285,61.54710388183594,63.08026885986328,21.370864868164062,54.977264404296875
2015-04-23,28.860214233398438,19.499500274658203,131.89041137695312,65.03026580810547,69.25564575195312,50.544776916503906,8.839693069458008,27.682071685791016,74.95697021484375,47.26478576660156,29.387470245361328,37.20613098144531,0.5352429151535034,21.278959274291992,60.444236755371094,62.811256408691406,21.575225830078125,55.027557373046875
2015-04-24,28.995973587036133,22.2549991607666,130.59677124023438,64.88455200195312,69.19267272949219,50.89728546142578,8.845304489135742,28.486526489257812,75.41956329345703,47.114253997802734,29.344406127929688,41.09501266479492,0.5306662917137146,21.224796295166016,60.4815788269043,62.588687896728516,21.75506591796875,54.66926574707031
2015-04-27,29.523456573486328,21.92799949645996,130.0687713623047,65.44442749023438,69.08560943603516,50.230716705322266,8.918216705322266,28.112110137939453,75.04649353027344,46.91858673095703,29.30136489868164,41.23236846923828,0.5347610116004944,20.815587997436523,60.182899475097656,62.236228942871094,21.626996994018555,54.69439697265625
2015-04-28,29.05829429626465,21.465499877929688,129.8135528564453,66.11168670654297,69.9798583984375,50.61526870727539,9.007962226867676,28.025205612182617,75.1658935546875,47.234676361083984,29.258296966552734,42.20244598388672,0.5374106764793396,20.74938201904297,60.04850387573242,61.93014907836914,21.553430557250977,55.19100570678711
2015-04-29,28.630962371826172,21.4685001373291,128.61668395996094,67.10871124267578,70.36402893066406,50.269161224365234,9.070242881774902,27.877229690551758,74.90475463867188,47.866878509521484,29.057357788085938,42.11659622192383,0.5333157181739807,20.63504981994629,59.622894287109375,62.458824157714844,21.22100067138672,55.23499298095703
2015-04-30,27.854206085205078,21.089000701904297,126.14381408691406,66.63322448730469,69.94210815429688,49.717952728271484,8.945680618286133,27.25054931640625,74.016845703125,47.61099624633789,29.107595443725586,41.75603103637695,0.5347610116004944,20.418411254882812,59.36901092529297,61.26234817504883,21.267322540283203,54.92069625854492
2015-05-01,28.699966430664062,21.14349937438965,127.31427764892578,67.00901794433594,68.66993713378906,49.929466247558594,8.951342582702637,27.369232177734375,74.71074676513672,47.8744010925293,29.35875701904297,41.773197174072266,0.5480097532272339,20.50867462158203,59.951419830322266,61.002628326416016,21.417192459106445,55.85102081298828
2015-05-04,28.644323348999023,21.152000427246094,126.74224090576172,66.95536041259766,68.21652221679688,49.967926025390625,8.934357643127441,27.45265769958496,74.87487030029297,48.7098274230957,29.3946533203125,41.412654876708984,0.5446373820304871,20.65311050415039,59.9962043762207,60.82640838623047,21.575225830078125,56.01443862915039
2015-05-05,27.998878479003906,21.059499740600586,125.76538848876953,66.72526550292969,68.01497650146484,48.87189865112305,8.792810440063477,26.966012954711914,74.24066925048828,48.46900177001953,29.24395179748535,40.86322784423828,0.5306662917137146,20.532752990722656,59.787166595458984,61.17886734008789,21.289119720458984,55.70015335083008
2015-05-06,27.823047637939453,20.954999923706055,124.9151382446289,66.71761322021484,67.98350524902344,48.974464416503906,8.76450252532959,26.57073974609375,73.99445343017578,48.10771942138672,29.17935562133789,39.730037689208984,0.5323522686958313,20.302181243896484,60.03355026245117,60.90988540649414,21.29186248779297,55.436153411865234
2015-05-07,27.995145797729492,21.3439998626709,125.31371307373047,66.28810119628906,67.74420166015625,49.230831146240234,8.781487464904785,26.916353225708008,74.36005401611328,48.54423904418945,29.20806312561035,40.090599060058594,0.5417466163635254,20.374990463256836,59.88421630859375,61.75393295288086,21.396053314208984,55.065277099609375
2015-05-08,28.522598266601562,21.684499740600586,128.829833984375,66.96302032470703,68.42434692382812,49.42313003540039,8.872077941894531,27.259489059448242,75.7105484008789,49.28932571411133,29.40900421142578,40.99200439453125,0.5017602443695068,20.641963958740234,60.451690673828125,64.43444061279297,21.533161163330078,55.93904113769531
2015-05-11,28.2320556640625,21.642499923706055,129.21066284179688,68.08277893066406,67.6119384765625,49.07700729370117,8.86075496673584,27.102073669433594,75.38224792480469,49.25922775268555,29.38029670715332,40.6657829284668,0.49694231152534485,20.605562210083008,59.936485290527344,64.01705932617188,21.41524887084961,55.00101089477539
2015-05-12,28.131479263305664,21.551000595092773,128.80323791503906,67.61491394042969,67.7378921508789,48.90394592285156,8.809795379638672,26.751989364624023,74.96442413330078,49.19150161743164,29.20088005065918,40.64860534667969,0.5017602443695068,20.496347427368164,59.697540283203125,63.710960388183594,21.651065826416016,55.15311050415039
2015-05-13,28.162765502929688,21.3435001373291,128.97152709960938,67.82968139648438,67.82608032226562,48.21416473388672,8.724871635437012,26.789730072021484,75.02411651611328,49.31191635131836,29.45924186706543,40.88898468017578,0.5046505928039551,20.344655990600586,59.5108757019043,63.7852897644043,21.43170928955078,54.86157989501953
2015-05-14,28.819839477539062,21.61400032043457,131.04396057128906,68.05976867675781,68.2983627319336,48.89424514770508,8.645604133605957,27.271902084350586,75.97917938232422,49.7108154296875,29.78217315673828,41.824703216552734,0.512840747833252,20.593427658081055,60.16048049926758,65.03966522216797,21.58526039123535,55.121437072753906
